customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating
9197,2023-11-20,YYC-DT,5,0.06,75.62,2023-11-20,2024-06-18,Calgary Downtown,False,6,331.97,55.33,5,True,Late Delivery,3.33
9198,2024-11-18,YYC-DT,14,0.64,16.68,2024-11-18,2024-03-22,Calgary Downtown,True,3,254.92,84.97,10,False,None,4.28
9199,2024-07-18,YYC-SE,6,0.31,64.75,2024-07-18,2024-11-14,Calgary SE,False,2,134.79,67.4,5,False,None,4.15
9200,2022-06-27,YYC-DT,5,0.06,75.75,2022-06-27,2022-12-26,Calgary Downtown,False,9,720.21,80.02,3,True,Damaged Book,2.83
9201,2023-09-26,YYC-NW,13,0.52,86.86,2023-09-26,2024-10-08,Calgary NW,False,14,890.51,63.61,11,False,None,3.77
9202,2020-03-19,ONLINE,14,0.4,249.36,2020-03-19,2023-11-02,Online,False,66,5479.46,83.02,10,False,None,3.9
9203,2019-08-10,ONLINE,18,0.1,304.77,2019-08-10,2020-06-12,Online,False,89,8360.08,93.93,10,False,None,3.96
9204,2024-09-07,YYC-DT,11,0.11,175.72,2024-09-07,2024-12-31,Calgary Downtown,True,3,104.76,34.92,6,False,None,4.68
9205,2022-03-19,YYC-DT,14,0.75,103.41,2022-03-19,2023-11-27,Calgary Downtown,False,35,1728.13,49.38,14,False,None,4.34
9206,2019-02-19,YYC-DT,16,0.27,70.43,2019-02-19,2022-12-24,Calgary Downtown,True,73,4185.63,57.34,11,False,None,4.48
9207,2023-09-27,YYC-NW,15,0.44,140.12,2023-09-27,2024-12-12,Calgary NW,True,20,1414.03,70.7,8,False,None,4.4
9208,2022-04-27,YYC-SE,14,0.09,120.42,2022-04-27,2024-09-25,Calgary SE,False,27,1307.71,48.43,12,True,Billing Error,3.32
9209,2020-06-10,YYC-SE,9,0.18,41.28,2020-06-10,2024-03-23,Calgary SE,False,30,1208.82,40.29,11,False,None,4.24
9210,2019-05-16,YYC-DT,4,0.32,102.9,2019-05-16,2020-06-20,Calgary Downtown,False,18,833.63,46.31,2,False,None,3.96
9211,2020-02-28,YYC-DT,8,0.21,40.73,2020-02-28,2024-02-18,Calgary Downtown,False,32,1267.44,39.61,5,False,None,3.67
9212,2023-11-28,YYC-NW,15,0.04,346.57,2023-11-28,2024-09-19,Calgary NW,True,11,900.53,81.87,15,False,None,4.73
9213,2024-02-02,YYC-SE,10,0.21,66.59,2024-02-02,2024-07-17,Calgary SE,False,8,321.69,40.21,7,False,None,3.98
9214,2020-10-21,YYC-DT,19,0.4,198.8,2020-10-21,2021-10-07,Calgary Downtown,False,71,5862.86,82.58,11,False,None,3.91
9215,2020-08-22,YYC-SE,12,0.08,81.6,2020-08-22,2024-02-18,Calgary SE,False,38,2030.15,53.42,9,False,None,3.77
9216,2021-06-27,YYC-NW,2,0.12,161.97,2021-06-27,2023-12-15,Calgary NW,False,6,531.29,88.55,2,False,None,3.74
9217,2019-01-31,YYC-NW,12,0.19,92.21,2019-01-31,2019-11-03,Calgary NW,False,62,3763.47,60.7,9,False,None,4.09
9218,2024-08-10,YYC-SE,16,0.07,127.03,2024-08-10,2024-12-20,Calgary SE,False,5,194.89,38.98,14,True,Late Delivery,3.47
9219,2023-01-23,YYC-SE,15,0.27,201.2,2023-01-23,2023-12-19,Calgary SE,False,26,1829.13,70.35,10,False,None,4.05
9220,2020-05-20,YYC-DT,13,0.07,44.49,2020-05-20,2024-05-03,Calgary Downtown,False,62,3783.44,61.02,13,False,None,4.4
9221,2023-03-19,YYC-SE,5,0.58,119.42,2023-03-19,2024-09-16,Calgary SE,False,9,322.43,35.83,4,False,None,3.98
9222,2024-01-06,YYC-DT,2,0.16,27.26,2024-01-06,2024-09-26,Calgary Downtown,False,2,184.64,92.32,2,False,None,3.59
9223,2021-02-21,YYC-SE,3,0.05,190.21,2021-02-21,2023-01-13,Calgary SE,True,9,470.6,52.29,2,False,None,4.37
9224,2021-12-01,YYC-DT,7,0.29,146.51,2021-12-01,2024-05-16,Calgary Downtown,False,21,1372.18,65.34,7,False,None,3.88
9225,2019-08-11,YYC-SE,18,0.39,174.14,2019-08-11,2024-07-22,Calgary SE,False,97,7669.21,79.06,17,False,None,4.29
9226,2021-04-18,YYC-SE,6,0.18,56.94,2021-04-18,2023-08-05,Calgary SE,False,21,1081.09,51.48,4,False,None,4.0
9227,2022-06-20,YYC-SE,2,0.36,185.85,2022-06-20,2023-06-05,Calgary SE,True,4,284.77,71.19,2,False,None,4.5
9228,2021-06-10,YYC-DT,8,0.17,180.87,2021-06-10,2022-06-11,Calgary Downtown,False,30,897.01,29.9,8,True,Billing Error,3.71
9229,2021-06-15,YYC-DT,7,0.6,93.59,2021-06-15,2022-09-17,Calgary Downtown,True,25,970.2,38.81,7,False,None,4.99
9230,2021-12-04,ONLINE,13,0.44,270.98,2021-12-04,2024-06-15,Online,False,36,1643.11,45.64,11,False,None,3.87
9231,2023-12-20,YYC-NW,11,0.36,171.71,2023-12-20,2024-08-02,Calgary NW,True,10,701.82,70.18,11,False,None,4.69
9232,2024-06-22,ONLINE,19,0.21,100.26,2024-06-22,2024-10-17,Online,False,8,376.97,47.12,17,False,None,4.71
9233,2022-09-02,YYC-DT,13,0.18,73.79,2022-09-02,2024-03-21,Calgary Downtown,True,21,621.25,29.58,7,False,None,4.94
9234,2023-09-23,YYC-DT,19,0.14,30.47,2023-09-23,2024-07-08,Calgary Downtown,False,19,1018.9,53.63,21,False,None,3.92
9235,2019-06-13,YYC-DT,8,0.25,204.34,2019-06-13,2022-05-16,Calgary Downtown,False,31,1641.87,52.96,9,False,None,4.01
9236,2024-01-31,YYC-DT,2,0.17,114.26,2024-01-31,2024-11-09,Calgary Downtown,False,1,40.75,40.75,2,True,Damaged Book,3.23
9237,2020-02-27,YYC-SE,17,0.36,109.07,2020-02-27,2021-01-01,Calgary SE,False,85,5121.46,60.25,11,True,Late Delivery,3.43
9238,2023-10-07,YYC-SE,14,0.24,49.16,2023-10-07,2024-12-23,Calgary SE,False,12,976.04,81.34,15,True,Damaged Book,3.61
9239,2019-02-02,YYC-SE,2,0.13,148.83,2019-02-02,2023-04-20,Calgary SE,False,10,792.49,79.25,2,False,None,4.16
9240,2021-05-11,YYC-NW,6,0.25,263.42,2021-05-11,2022-04-05,Calgary NW,False,19,949.19,49.96,5,True,Rude Staff,3.94
9241,2022-05-17,ONLINE,3,0.28,249.5,2022-05-17,2024-04-17,Online,False,5,370.26,74.05,3,False,None,3.8
9242,2019-03-16,YYC-DT,7,0.13,94.85,2019-03-16,2022-01-03,Calgary Downtown,False,44,3964.25,90.1,5,True,Billing Error,3.9
9243,2023-10-14,YYC-SE,2,0.37,152.61,2023-10-14,2024-06-13,Calgary SE,False,2,137.87,68.94,2,False,None,4.31
9244,2019-11-03,YYC-NW,12,0.25,404.07,2019-11-03,2023-05-18,Calgary NW,False,66,6179.06,93.62,14,True,Late Delivery,3.89
9245,2023-03-11,YYC-DT,19,0.32,55.43,2023-03-11,2024-01-21,Calgary Downtown,True,26,1871.11,71.97,13,False,None,4.89
9246,2024-03-18,YYC-NW,13,0.21,137.27,2024-03-18,2024-07-16,Calgary NW,False,9,546.83,60.76,15,True,Late Delivery,3.17
9247,2022-06-05,YYC-DT,13,0.34,117.42,2022-06-05,2024-04-18,Calgary Downtown,False,23,1800.15,78.27,8,False,None,3.67
9248,2022-03-11,ONLINE,9,0.5,301.94,2022-03-11,2023-01-25,Online,False,25,1711.1,68.44,10,False,None,4.52
9249,2020-10-04,ONLINE,11,0.19,66.28,2020-10-04,2024-05-06,Online,False,50,4665.35,93.31,12,False,None,3.73
9250,2021-07-31,YYC-SE,17,0.22,210.86,2021-07-31,2023-11-06,Calgary SE,False,46,1798.78,39.1,16,False,None,4.74
9251,2023-06-24,ONLINE,4,0.28,79.56,2023-06-24,2024-05-05,Online,False,5,195.96,39.19,3,True,Website Issue,3.26
9252,2020-02-08,YYC-DT,10,0.65,99.63,2020-02-08,2023-11-01,Calgary Downtown,False,38,1225.91,32.26,11,False,None,3.6
9253,2020-02-06,YYC-DT,11,0.32,149.69,2020-02-06,2024-04-03,Calgary Downtown,False,57,2116.56,37.13,13,False,None,3.56
9254,2024-09-10,YYC-DT,4,0.36,239.06,2024-09-10,2024-12-19,Calgary Downtown,False,1,83.14,83.14,5,True,Late Delivery,3.14
9255,2023-06-22,YYC-DT,10,0.43,131.5,2023-06-22,2024-04-05,Calgary Downtown,True,16,713.8,44.61,11,False,None,4.15
9256,2023-08-03,YYC-NW,13,0.02,195.1,2023-08-03,2024-11-22,Calgary NW,False,20,1765.63,88.28,9,False,None,4.4
9257,2021-03-12,YYC-NW,11,0.22,90.19,2021-03-12,2024-11-11,Calgary NW,False,32,1857.92,58.06,13,False,None,3.63
9258,2024-01-04,YYC-SE,8,0.17,94.84,2024-01-04,2024-05-04,Calgary SE,False,5,467.73,93.55,8,False,None,4.45
9259,2024-03-25,YYC-NW,18,0.3,117.09,2024-03-25,2024-08-20,Calgary NW,False,10,491.29,49.13,18,True,Damaged Book,3.66
9260,2019-03-20,YYC-NW,12,0.57,148.36,2019-03-20,2020-03-08,Calgary NW,False,60,1575.4,26.26,10,False,None,3.31
9261,2019-04-27,YYC-DT,13,0.21,74.91,2019-04-27,2024-02-07,Calgary Downtown,False,74,2846.75,38.47,7,True,Website Issue,3.75
9262,2021-03-10,ONLINE,18,0.49,223.29,2021-03-10,2021-12-11,Online,False,71,3148.04,44.34,17,False,None,4.36
9263,2023-02-16,YYC-SE,4,0.42,299.92,2023-02-16,2024-09-13,Calgary SE,False,6,219.23,36.54,4,False,None,4.29
9264,2022-11-30,YYC-SE,18,0.3,182.61,2022-11-30,2024-08-13,Calgary SE,False,36,1236.94,34.36,21,False,None,4.24
9265,2022-08-18,YYC-DT,17,0.42,209.81,2022-08-18,2022-11-23,Calgary Downtown,False,42,2590.97,61.69,13,False,None,4.4
9266,2021-11-22,YYC-SE,12,0.42,19.77,2021-11-22,2023-07-27,Calgary SE,True,30,1079.99,36.0,10,False,None,4.81
9267,2024-05-23,YYC-NW,6,0.06,64.54,2024-05-23,2024-10-14,Calgary NW,False,3,77.63,25.88,3,False,None,4.37
9268,2022-04-11,YYC-SE,2,0.31,186.48,2022-04-11,2023-08-18,Calgary SE,False,5,196.24,39.25,2,False,None,4.28
9269,2020-08-05,YYC-SE,17,0.41,278.86,2020-08-05,2021-05-11,Calgary SE,False,74,4701.5,63.53,15,False,None,3.65
9270,2023-06-13,YYC-DT,13,0.17,38.89,2023-06-13,2024-01-22,Calgary Downtown,False,14,362.24,25.87,11,False,None,3.77
9271,2021-11-30,YYC-DT,8,0.1,235.45,2021-11-30,2024-06-16,Calgary Downtown,False,18,1697.05,94.28,9,False,None,4.21
9272,2019-08-27,YYC-DT,10,0.19,112.22,2019-08-27,2023-10-13,Calgary Downtown,True,55,2330.76,42.38,8,False,None,4.54
9273,2020-05-07,YYC-NW,18,0.31,131.75,2020-05-07,2020-12-10,Calgary NW,True,65,4780.98,73.55,19,False,None,4.2
9274,2021-04-18,YYC-DT,16,0.56,138.95,2021-04-18,2022-10-17,Calgary Downtown,True,43,3323.29,77.29,13,False,None,4.84
9275,2023-02-15,YYC-SE,10,0.13,137.13,2023-02-15,2023-09-02,Calgary SE,False,13,631.8,48.6,7,True,Late Delivery,3.25
9276,2020-05-31,YYC-DT,5,0.11,126.64,2020-05-31,2024-07-22,Calgary Downtown,True,18,466.25,25.9,3,False,None,4.58
9277,2020-12-24,YYC-NW,13,0.31,132.13,2020-12-24,2024-12-25,Calgary NW,False,44,2069.08,47.02,15,True,Late Delivery,3.87
9278,2022-06-20,YYC-SE,11,0.34,155.14,2022-06-20,2023-12-22,Calgary SE,True,28,2547.95,91.0,11,False,None,4.78
9279,2023-01-23,YYC-DT,19,0.38,106.36,2023-01-23,2023-08-06,Calgary Downtown,True,27,2361.42,87.46,17,False,None,4.14
9280,2023-06-10,YYC-NW,15,0.55,206.88,2023-06-10,2024-11-24,Calgary NW,False,23,1956.4,85.06,11,True,Damaged Book,3.51
9281,2022-12-16,YYC-DT,14,0.22,49.43,2022-12-16,2024-12-25,Calgary Downtown,False,26,1995.65,76.76,13,False,None,4.08
9282,2021-10-06,YYC-NW,18,0.07,190.21,2021-10-06,2022-04-26,Calgary NW,False,41,1501.51,36.62,12,False,None,4.35
9283,2021-02-21,YYC-DT,13,0.65,17.92,2021-02-21,2022-05-15,Calgary Downtown,False,43,1690.2,39.31,12,True,Late Delivery,3.51
9284,2024-11-23,ONLINE,7,0.12,251.66,2024-11-23,2024-01-22,Online,False,1,92.15,92.15,5,False,None,4.14
9285,2024-05-23,YYC-DT,6,0.3,90.13,2024-05-23,2024-09-22,Calgary Downtown,False,3,158.16,52.72,7,False,None,4.23
9286,2022-01-12,YYC-DT,9,0.11,276.03,2022-01-12,2023-12-24,Calgary Downtown,False,21,1841.53,87.69,8,False,None,4.24
9287,2022-11-30,ONLINE,18,0.08,4.97,2022-11-30,2024-12-27,Online,False,41,2955.92,72.1,17,False,None,4.05
9288,2019-01-03,YYC-NW,13,0.19,103.03,2019-01-03,2024-09-26,Calgary NW,False,83,4617.04,55.63,11,False,None,3.68
9289,2024-08-25,YYC-NW,2,0.1,151.5,2024-08-25,2024-12-15,Calgary NW,False,0,0.0,0.0,2,False,None,3.53
9290,2019-07-23,YYC-NW,9,0.72,185.69,2019-07-23,2022-03-31,Calgary NW,False,43,2982.33,69.36,7,False,None,4.39
9291,2023-03-05,YYC-SE,13,0.4,84.24,2023-03-05,2023-11-14,Calgary SE,False,24,1633.29,68.05,11,True,Billing Error,3.12
9292,2019-06-02,YYC-DT,4,0.43,261.71,2019-06-02,2021-10-29,Calgary Downtown,True,18,1044.97,58.05,5,True,Billing Error,3.73
9293,2021-04-16,YYC-SE,3,0.2,135.51,2021-04-16,2022-09-25,Calgary SE,True,8,229.6,28.7,2,False,None,4.29
9294,2021-06-06,YYC-SE,19,0.45,129.59,2021-06-06,2022-12-09,Calgary SE,True,70,5562.41,79.46,18,False,None,4.65
9295,2024-01-22,YYC-DT,7,0.37,129.52,2024-01-22,2024-09-12,Calgary Downtown,True,5,181.5,36.3,7,False,None,4.78
9296,2022-09-30,YYC-DT,3,0.12,156.93,2022-09-30,2024-08-13,Calgary Downtown,False,7,613.74,87.68,3,False,None,3.84
9297,2021-11-08,ONLINE,13,0.24,139.44,2021-11-08,2023-02-03,Online,False,40,3770.77,94.27,13,False,None,4.18
9298,2023-12-21,YYC-DT,10,0.56,212.09,2023-12-21,2024-05-10,Calgary Downtown,False,10,749.28,74.93,8,True,Rude Staff,3.52
9299,2022-06-20,YYC-SE,3,0.08,15.59,2022-06-20,2023-12-13,Calgary SE,False,6,299.66,49.94,3,False,None,4.24
9300,2024-06-06,YYC-NW,4,0.25,318.75,2024-06-06,2024-12-13,Calgary NW,False,1,88.78,88.78,2,True,Damaged Book,3.57
9301,2019-10-21,ONLINE,7,0.07,43.31,2019-10-21,2021-09-09,Online,False,27,1006.39,37.27,8,False,None,3.97
9302,2021-08-08,YYC-SE,3,0.25,162.59,2021-08-08,2023-03-01,Calgary SE,False,7,653.26,93.32,3,True,Rude Staff,3.17
9303,2023-01-19,YYC-DT,6,0.13,110.85,2023-01-19,2024-04-30,Calgary Downtown,False,9,543.0,60.33,4,False,None,4.04
9304,2023-09-03,YYC-SE,19,0.27,82.16,2023-09-03,2024-10-09,Calgary SE,False,23,2134.35,92.8,21,True,Damaged Book,3.5
9305,2022-05-21,YYC-SE,3,0.47,159.13,2022-05-21,2024-05-05,Calgary SE,False,7,341.26,48.75,2,False,None,4.27
9306,2024-04-30,YYC-DT,18,0.27,222.16,2024-04-30,2024-09-14,Calgary Downtown,True,12,362.87,30.24,16,False,None,4.31
9307,2020-10-26,YYC-SE,8,0.09,26.43,2020-10-26,2021-11-21,Calgary SE,False,23,2004.06,87.13,8,False,None,3.87
9308,2020-12-30,YYC-DT,6,0.31,120.63,2020-12-30,2021-12-10,Calgary Downtown,True,21,1401.65,66.75,4,False,None,4.1
9309,2021-09-16,YYC-DT,14,0.37,141.15,2021-09-16,2021-12-21,Calgary Downtown,False,38,1667.52,43.88,17,False,None,4.12
9310,2020-07-13,YYC-NW,12,0.46,163.1,2020-07-13,2021-04-13,Calgary NW,False,51,2990.24,58.63,9,False,None,4.05
9311,2022-08-10,YYC-SE,8,0.23,163.2,2022-08-10,2023-08-26,Calgary SE,False,17,615.02,36.18,9,False,None,3.88
9312,2024-11-25,ONLINE,15,0.37,101.47,2024-11-25,2024-07-12,Online,True,3,98.61,32.87,15,False,None,4.9
9313,2021-11-30,YYC-DT,5,0.59,65.33,2021-11-30,2023-02-01,Calgary Downtown,True,13,1085.19,83.48,3,False,None,4.28
9314,2024-10-29,YYC-DT,8,0.59,24.31,2024-10-29,2024-02-18,Calgary Downtown,False,1,79.49,79.49,8,True,Billing Error,3.62
9315,2020-01-03,YYC-NW,18,0.26,145.98,2020-01-03,2022-07-02,Calgary NW,False,98,5886.65,60.07,13,False,None,4.35
9316,2020-03-11,YYC-SE,6,0.41,240.55,2020-03-11,2021-02-13,Calgary SE,False,28,808.07,28.86,4,False,None,4.48
9317,2021-08-10,YYC-NW,18,0.7,94.5,2021-08-10,2024-04-12,Calgary NW,False,49,2130.32,43.48,15,False,None,3.95
9318,2023-03-25,YYC-NW,18,0.36,76.74,2023-03-25,2023-11-02,Calgary NW,True,25,1714.53,68.58,19,False,None,4.54
9319,2023-04-29,YYC-DT,2,0.27,98.38,2023-04-29,2023-08-18,Calgary Downtown,True,2,169.04,84.52,2,False,None,4.4
9320,2020-09-13,YYC-NW,11,0.28,150.2,2020-09-13,2024-09-19,Calgary NW,True,39,1466.07,37.59,13,False,None,3.92
9321,2023-02-03,ONLINE,19,0.07,65.1,2023-02-03,2024-07-22,Online,False,32,1937.3,60.54,15,True,Website Issue,3.62
9322,2020-09-14,YYC-DT,10,0.17,37.55,2020-09-14,2024-10-29,Calgary Downtown,False,31,1088.24,35.1,11,True,Late Delivery,3.76
9323,2021-07-29,YYC-DT,5,0.53,82.21,2021-07-29,2023-03-27,Calgary Downtown,False,12,752.08,62.67,6,False,None,3.87
9324,2023-12-10,YYC-DT,11,0.21,201.0,2023-12-10,2024-10-23,Calgary Downtown,False,10,908.25,90.82,11,True,Billing Error,3.28
9325,2022-03-03,YYC-SE,11,0.27,210.15,2022-03-03,2023-03-07,Calgary SE,False,25,1190.48,47.62,7,False,None,3.85
9326,2020-06-09,YYC-SE,2,0.53,12.72,2020-06-09,2024-03-19,Calgary SE,False,8,392.13,49.02,2,True,Billing Error,3.35
9327,2022-03-28,YYC-SE,3,0.42,116.51,2022-03-28,2024-09-22,Calgary SE,False,8,490.45,61.31,3,True,Billing Error,3.76
9328,2019-05-14,ONLINE,9,0.27,113.31,2019-05-14,2022-03-07,Online,False,47,4227.1,89.94,11,False,None,3.42
9329,2020-12-29,YYC-DT,13,0.01,167.22,2020-12-29,2023-08-03,Calgary Downtown,False,42,1872.22,44.58,9,False,None,4.28
9330,2023-11-12,YYC-SE,3,0.4,40.47,2023-11-12,2024-02-18,Calgary SE,False,3,224.95,74.98,3,False,None,3.95
9331,2023-07-23,ONLINE,11,0.18,141.13,2023-07-23,2024-09-30,Online,False,13,385.34,29.64,9,False,None,4.14
9332,2020-01-02,YYC-NW,3,0.33,143.56,2020-01-02,2024-02-16,Calgary NW,False,11,504.52,45.87,4,False,None,4.22
9333,2022-08-14,YYC-DT,13,0.27,198.31,2022-08-14,2023-11-27,Calgary Downtown,False,22,1729.98,78.64,7,True,Rude Staff,3.23
9334,2021-09-09,YYC-DT,8,0.21,146.27,2021-09-09,2023-11-10,Calgary Downtown,False,25,715.04,28.6,8,True,Damaged Book,3.59
9335,2021-06-19,YYC-DT,9,0.33,92.7,2021-06-19,2024-05-20,Calgary Downtown,False,28,2040.48,72.87,9,False,None,3.5
9336,2024-11-22,YYC-SE,7,0.45,429.55,2024-11-22,2024-05-11,Calgary SE,False,2,150.97,75.48,7,True,Late Delivery,3.18
9337,2019-04-21,YYC-DT,6,0.52,162.82,2019-04-21,2024-10-30,Calgary Downtown,False,26,773.1,29.73,5,False,None,3.79
9338,2023-11-20,YYC-DT,18,0.14,54.65,2023-11-20,2024-04-10,Calgary Downtown,True,14,1098.22,78.44,15,False,None,4.37
9339,2021-09-15,YYC-DT,5,0.55,22.17,2021-09-15,2023-02-20,Calgary Downtown,False,16,1154.79,72.17,4,False,None,4.34
9340,2022-04-24,ONLINE,2,0.1,57.23,2022-04-24,2024-02-16,Online,True,4,276.77,69.19,1,False,None,4.7
9341,2021-07-12,ONLINE,6,0.09,32.55,2021-07-12,2023-11-10,Online,False,22,1340.72,60.94,7,False,None,5.0
9342,2021-02-14,YYC-NW,17,0.62,334.61,2021-02-14,2024-11-26,Calgary NW,False,65,4096.2,63.02,14,False,None,3.97
9343,2020-09-15,YYC-DT,2,0.24,78.13,2020-09-15,2022-08-05,Calgary Downtown,True,7,435.57,62.22,2,False,None,4.38
9344,2021-06-20,YYC-SE,2,0.16,97.88,2021-06-20,2024-03-20,Calgary SE,False,5,147.13,29.43,2,False,None,3.76
9345,2019-09-28,YYC-DT,8,0.47,156.65,2019-09-28,2022-07-08,Calgary Downtown,False,44,2510.24,57.05,7,False,None,3.91
9346,2023-04-09,YYC-SE,16,0.21,196.61,2023-04-09,2024-05-15,Calgary SE,False,23,1181.76,51.38,18,False,None,4.5
9347,2019-04-16,YYC-SE,2,0.06,120.19,2019-04-16,2021-11-16,Calgary SE,True,12,954.1,79.51,2,False,None,5.0
9348,2023-07-10,YYC-SE,12,0.14,70.82,2023-07-10,2023-10-08,Calgary SE,False,13,344.92,26.53,10,True,Late Delivery,3.81
9349,2020-07-24,YYC-SE,16,0.13,142.58,2020-07-24,2021-10-24,Calgary SE,False,64,3341.46,52.21,14,True,Late Delivery,3.61
9350,2019-09-30,YYC-DT,5,0.45,362.4,2019-09-30,2020-08-25,Calgary Downtown,False,25,1204.81,48.19,4,False,None,3.66
9351,2023-03-31,YYC-NW,2,0.08,130.07,2023-03-31,2023-11-07,Calgary NW,False,3,101.93,33.98,2,False,None,4.03
9352,2022-04-01,YYC-NW,19,0.26,126.54,2022-04-01,2024-08-23,Calgary NW,False,51,4401.8,86.31,22,False,None,3.85
9353,2021-07-04,YYC-DT,16,0.21,121.16,2021-07-04,2024-01-01,Calgary Downtown,False,40,2336.06,58.4,14,False,None,4.38
9354,2021-06-29,YYC-DT,17,0.18,157.54,2021-06-29,2022-05-30,Calgary Downtown,False,45,2513.58,55.86,14,False,None,4.07
9355,2022-02-03,YYC-DT,12,0.05,214.72,2022-02-03,2024-07-08,Calgary Downtown,False,27,1894.26,70.16,13,False,None,4.25
9356,2022-04-22,YYC-NW,4,0.24,203.01,2022-04-22,2024-01-28,Calgary NW,False,11,915.82,83.26,3,False,None,4.26
9357,2021-12-18,YYC-NW,12,0.48,241.72,2021-12-18,2022-11-22,Calgary NW,True,26,1462.86,56.26,11,False,None,4.41
9358,2021-04-15,YYC-SE,2,0.47,304.36,2021-04-15,2024-03-13,Calgary SE,False,7,228.53,32.65,1,False,None,4.26
9359,2021-06-03,YYC-DT,5,0.35,337.59,2021-06-03,2023-03-07,Calgary Downtown,False,19,1200.57,63.19,3,False,None,4.17
9360,2019-08-06,YYC-NW,19,0.14,131.1,2019-08-06,2020-06-19,Calgary NW,False,110,4995.83,45.42,19,False,None,4.12
9361,2021-09-06,YYC-DT,18,0.14,108.29,2021-09-06,2023-04-16,Calgary Downtown,False,48,4011.8,83.58,11,False,None,3.74
9362,2022-03-31,YYC-DT,15,0.29,113.88,2022-03-31,2022-11-28,Calgary Downtown,False,38,1410.52,37.12,13,False,None,4.16
9363,2021-08-20,YYC-NW,11,0.09,20.64,2021-08-20,2021-12-17,Calgary NW,False,37,2001.68,54.1,10,True,Damaged Book,3.33
9364,2020-09-11,YYC-NW,6,0.06,248.99,2020-09-11,2022-04-06,Calgary NW,False,27,834.63,30.91,3,False,None,4.57
9365,2024-04-10,YYC-SE,2,0.18,87.0,2024-04-10,2024-12-25,Calgary SE,False,1,49.17,49.17,2,False,None,4.02
9366,2024-03-29,YYC-DT,18,0.36,154.48,2024-03-29,2024-07-19,Calgary Downtown,True,9,657.11,73.01,16,False,None,4.47
9367,2020-01-10,YYC-DT,2,0.04,91.84,2020-01-10,2023-04-26,Calgary Downtown,False,9,828.02,92.0,2,False,None,4.01
9368,2021-08-29,YYC-DT,10,0.07,171.01,2021-08-29,2024-08-15,Calgary Downtown,False,28,1823.32,65.12,11,False,None,3.51
9369,2023-03-16,YYC-SE,12,0.49,104.29,2023-03-16,2023-09-11,Calgary SE,False,18,1399.17,77.73,8,False,None,4.21
9370,2024-11-28,YYC-DT,7,0.14,248.31,2024-11-28,2024-05-15,Calgary Downtown,False,1,79.91,79.91,7,False,None,4.19
9371,2023-10-26,ONLINE,4,0.16,112.75,2023-10-26,2024-03-14,Online,False,3,276.35,92.12,3,True,Late Delivery,3.9
9372,2023-09-06,YYC-SE,9,0.2,32.34,2023-09-06,2024-02-29,Calgary SE,True,12,375.56,31.3,5,True,Billing Error,3.34
9373,2019-06-19,YYC-DT,17,0.27,120.58,2019-06-19,2022-02-20,Calgary Downtown,False,71,2262.52,31.87,20,False,None,4.4
9374,2022-05-26,YYC-DT,5,0.12,274.34,2022-05-26,2023-01-09,Calgary Downtown,False,12,378.99,31.58,5,False,None,4.32
9375,2019-07-02,YYC-DT,14,0.08,150.03,2019-07-02,2020-12-18,Calgary Downtown,True,76,5691.94,74.89,8,False,None,4.31
9376,2020-10-01,YYC-SE,8,0.05,232.23,2020-10-01,2023-04-21,Calgary SE,False,32,1196.98,37.41,5,False,None,4.3
9377,2023-01-26,YYC-NW,15,0.26,81.57,2023-01-26,2024-04-11,Calgary NW,True,25,1674.05,66.96,14,True,Damaged Book,3.97
9378,2021-02-28,YYC-DT,10,0.3,101.63,2021-02-28,2023-07-21,Calgary Downtown,False,28,1622.84,57.96,11,False,None,3.67
9379,2021-05-25,YYC-NW,10,0.14,37.65,2021-05-25,2024-09-30,Calgary NW,False,27,811.27,30.05,9,False,None,4.3
9380,2022-06-14,YYC-NW,19,0.14,70.47,2022-06-14,2024-01-08,Calgary NW,False,40,3445.13,86.13,22,True,Website Issue,3.64
9381,2023-04-17,YYC-NW,11,0.53,254.93,2023-04-17,2024-01-02,Calgary NW,False,15,1213.92,80.93,8,False,None,3.98
9382,2020-03-07,YYC-DT,14,0.14,84.45,2020-03-07,2021-07-11,Calgary Downtown,False,72,5399.47,74.99,14,False,None,3.87
9383,2023-04-13,YYC-DT,18,0.17,174.53,2023-04-13,2024-03-28,Calgary Downtown,False,23,1514.49,65.85,15,True,Billing Error,3.76
9384,2021-02-06,YYC-DT,7,0.07,163.41,2021-02-06,2022-02-17,Calgary Downtown,True,20,682.18,34.11,8,False,None,5.0
9385,2024-04-03,YYC-DT,9,0.38,123.71,2024-04-03,2024-11-22,Calgary Downtown,False,5,235.59,47.12,7,False,None,4.11
9386,2024-05-04,YYC-DT,14,0.15,66.73,2024-05-04,2024-10-27,Calgary Downtown,False,7,393.63,56.23,10,False,None,3.36
9387,2022-01-11,YYC-NW,8,0.31,375.98,2022-01-11,2024-01-23,Calgary NW,False,20,1616.44,80.82,4,True,Late Delivery,3.87
9388,2020-11-24,YYC-NW,10,0.38,449.19,2020-11-24,2021-07-31,Calgary NW,False,44,3869.1,87.93,8,False,None,4.35
9389,2021-04-29,YYC-NW,10,0.06,157.58,2021-04-29,2022-04-20,Calgary NW,True,35,1432.26,40.92,6,False,None,4.42
