customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,dataset
10810,2024-04-16,YYC-DT,10,0.43,256.56,bookstore_customers
10811,2023-07-10,YYC-SE,12,0.01,246.3,bookstore_customers
10812,2022-04-30,YYC-NW,13,0.33,47.96,bookstore_customers
10813,2022-08-22,YYC-NW,4,0.49,81.19,bookstore_customers
10814,2021-10-22,YYC-NW,8,0.15,83.07,bookstore_customers
10815,2022-04-04,YYC-NW,5,0.12,87.5,bookstore_customers
10816,2019-06-12,YYC-DT,4,0.35,84.7,bookstore_customers
10817,2021-03-08,YYC-SE,4,0.42,316.15,bookstore_customers
10818,2023-01-31,YYC-NW,4,0.59,353.41,bookstore_customers
10819,2020-05-27,YYC-NW,9,0.2,83.23,bookstore_customers
10820,2023-07-12,YYC-SE,8,0.44,186.99,bookstore_customers
10821,2020-09-11,YYC-SE,5,0.13,104.65,bookstore_customers
10822,2024-05-15,YYC-DT,4,0.4,137.64,bookstore_customers
10823,2019-06-19,YYC-SE,6,0.14,308.53,bookstore_customers
10824,2021-02-12,YYC-NW,4,0.48,32.48,bookstore_customers
10825,2019-04-16,YYC-SE,4,0.16,116.23,bookstore_customers
10826,2023-12-27,YYC-NW,3,0.12,139.33,bookstore_customers
10827,2020-10-01,YYC-NW,14,0.28,148.22,bookstore_customers
10828,2023-03-08,YYC-DT,0,0.16,73.23,bookstore_customers
10829,2021-09-02,YYC-NW,7,0.22,155.12,bookstore_customers
10830,2023-02-14,YYC-DT,0,0.18,153.77,bookstore_customers
10831,2024-04-19,YYC-NW,0,0.38,61.97,bookstore_customers
10832,2021-11-03,YYC-NW,6,0.23,363.83,bookstore_customers
10833,2024-05-27,YYC-DT,0,0.23,239.12,bookstore_customers
10834,2022-09-16,YYC-SE,9,0.32,32.4,bookstore_customers
10835,2024-12-28,YYC-DT,0,0.23,162.29,bookstore_customers
10836,2019-05-17,YYC-DT,0,0.1,218.48,bookstore_customers
10837,2021-10-14,YYC-NW,17,0.43,197.91,bookstore_customers
10838,2024-02-14,YYC-NW,1,0.14,65.73,bookstore_customers
10839,2024-07-31,YYC-SE,2,0.1,28.35,bookstore_customers
10840,2022-04-21,YYC-NW,13,0.24,210.61,bookstore_customers
10841,2022-07-31,YYC-NW,5,0.32,127.42,bookstore_customers
10842,2021-11-20,YYC-DT,17,0.09,70.77,bookstore_customers
10843,2021-10-14,YYC-NW,12,0.09,22.0,bookstore_customers
10844,2020-01-31,YYC-NW,3,0.33,67.05,bookstore_customers
10845,2019-05-02,YYC-NW,15,0.66,218.6,bookstore_customers
10846,2019-08-01,YYC-NW,5,0.18,289.77,bookstore_customers
10847,2024-07-16,YYC-DT,16,0.17,73.91,bookstore_customers
10848,2019-08-11,YYC-SE,10,0.21,116.84,bookstore_customers
10849,2023-08-05,YYC-DT,7,0.24,92.39,bookstore_customers
10850,2020-04-26,YYC-NW,0,0.09,297.21,bookstore_customers
10851,2021-09-05,YYC-SE,11,0.35,232.39,bookstore_customers
10852,2022-09-09,YYC-NW,10,0.22,158.74,bookstore_customers
10853,2020-02-27,YYC-DT,13,0.32,152.06,bookstore_customers
10854,2022-03-29,YYC-DT,2,0.05,168.54,bookstore_customers
10855,2019-12-27,YYC-DT,16,0.4,309.43,bookstore_customers
10856,2023-01-06,YYC-NW,10,0.08,238.87,bookstore_customers
10857,2022-08-24,YYC-NW,5,0.23,444.93,bookstore_customers
10858,2021-11-02,YYC-DT,19,0.41,252.44,bookstore_customers
10859,2021-04-16,YYC-DT,3,0.16,91.77,bookstore_customers
10860,2024-08-17,YYC-NW,6,0.12,88.43,bookstore_customers
10861,2023-04-08,YYC-DT,9,0.58,174.21,bookstore_customers
10862,2019-01-30,YYC-DT,12,0.3,59.49,bookstore_customers
10863,2022-11-23,YYC-DT,2,0.34,154.14,bookstore_customers
10864,2021-04-18,YYC-SE,8,0.41,155.39,bookstore_customers
10865,2021-10-09,YYC-NW,1,0.28,140.15,bookstore_customers
10866,2022-05-22,YYC-SE,4,0.36,30.63,bookstore_customers
10867,2019-09-26,YYC-DT,6,0.12,32.2,bookstore_customers
10868,2023-11-13,YYC-NW,4,0.13,352.79,bookstore_customers
10869,2019-05-25,YYC-SE,16,0.46,142.28,bookstore_customers
10870,2022-07-26,YYC-DT,9,0.09,54.82,bookstore_customers
10871,2023-05-28,YYC-SE,5,0.55,114.47,bookstore_customers
10872,2020-04-28,YYC-DT,10,0.3,86.7,bookstore_customers
10873,2019-10-08,YYC-NW,15,0.5,311.02,bookstore_customers
10874,2021-05-23,YYC-DT,4,0.32,284.88,bookstore_customers
10875,2024-04-24,YYC-SE,6,0.25,8.84,bookstore_customers
10876,2020-08-30,YYC-NW,7,0.49,231.09,bookstore_customers
10877,2019-08-25,YYC-NW,10,0.3,223.61,bookstore_customers
10878,2021-07-23,YYC-SE,9,0.35,77.5,bookstore_customers
10879,2021-12-21,YYC-SE,7,0.37,195.81,bookstore_customers
10880,2021-05-23,YYC-NW,1,0.3,87.18,bookstore_customers
10881,2024-01-06,YYC-NW,7,0.21,43.25,bookstore_customers
10882,2021-12-02,YYC-DT,2,0.27,210.91,bookstore_customers
10883,2024-07-05,YYC-NW,5,0.25,17.76,bookstore_customers
10884,2021-07-03,YYC-DT,17,0.16,218.27,bookstore_customers
10885,2023-08-13,YYC-DT,11,0.16,7.72,bookstore_customers
10886,2024-03-19,YYC-SE,9,0.12,177.67,bookstore_customers
10887,2022-02-18,YYC-NW,10,0.52,84.38,bookstore_customers
10888,2021-09-29,YYC-DT,7,0.44,68.93,bookstore_customers
10889,2024-03-12,YYC-NW,6,0.25,90.5,bookstore_customers
10890,2020-01-26,YYC-DT,8,0.06,88.72,bookstore_customers
10891,2024-03-31,YYC-SE,9,0.27,67.17,bookstore_customers
10892,2024-09-21,YYC-DT,1,0.04,139.98,bookstore_customers
10893,2024-11-09,YYC-DT,7,0.32,218.54,bookstore_customers
10894,2023-06-20,YYC-SE,11,0.09,232.77,bookstore_customers
10895,2023-09-22,YYC-SE,8,0.35,154.84,bookstore_customers
10896,2022-10-06,YYC-SE,16,0.32,390.72,bookstore_customers
10897,2021-08-18,YYC-NW,3,0.12,255.61,bookstore_customers
10898,2023-09-08,YYC-NW,11,0.18,201.47,bookstore_customers
10899,2021-03-27,YYC-DT,11,0.19,425.95,bookstore_customers
10900,2020-01-04,YYC-DT,8,0.66,47.3,bookstore_customers
10901,2022-07-31,YYC-SE,7,0.16,164.17,bookstore_customers
10902,2020-09-08,YYC-DT,12,0.02,178.22,bookstore_customers
10903,2021-01-13,YYC-NW,9,0.23,25.89,bookstore_customers
10904,2024-07-27,YYC-DT,4,0.21,125.11,bookstore_customers
10905,2023-05-22,YYC-NW,9,0.32,248.39,bookstore_customers
10906,2023-06-28,YYC-DT,7,0.06,163.41,bookstore_customers
10907,2022-05-06,YYC-SE,2,0.16,98.94,bookstore_customers
10908,2024-03-29,YYC-DT,7,0.14,179.83,bookstore_customers
10909,2019-10-07,YYC-NW,12,0.3,15.36,bookstore_customers
10910,2019-07-02,YYC-DT,13,0.53,186.35,bookstore_customers
10911,2021-02-26,YYC-DT,4,0.63,175.12,bookstore_customers
10912,2019-04-13,YYC-NW,1,0.02,114.96,bookstore_customers
10913,2020-04-05,YYC-DT,7,0.15,229.69,bookstore_customers
10914,2024-06-11,YYC-DT,4,0.07,169.79,bookstore_customers
10915,2020-10-22,YYC-NW,10,0.33,144.22,bookstore_customers
10916,2022-01-06,YYC-NW,11,0.4,105.69,bookstore_customers
10917,2020-02-05,YYC-NW,13,0.13,299.93,bookstore_customers
10918,2023-06-25,YYC-DT,8,0.42,243.51,bookstore_customers
10919,2021-10-17,YYC-DT,11,0.54,96.02,bookstore_customers
10920,2019-10-29,YYC-SE,4,0.17,234.83,bookstore_customers
10921,2022-02-26,YYC-DT,14,0.12,140.08,bookstore_customers
10922,2023-08-01,YYC-NW,10,0.33,55.5,bookstore_customers
10923,2021-10-18,YYC-NW,8,0.17,53.46,bookstore_customers
10924,2024-12-17,YYC-SE,4,0.38,91.76,bookstore_customers
10925,2021-03-24,YYC-DT,16,0.32,92.73,bookstore_customers
10926,2022-04-23,YYC-DT,1,0.35,49.21,bookstore_customers
10927,2019-07-24,YYC-NW,3,0.59,201.54,bookstore_customers
10928,2023-05-08,YYC-DT,6,0.22,172.65,bookstore_customers
10929,2019-03-04,YYC-DT,3,0.06,56.31,bookstore_customers
10930,2021-03-20,YYC-NW,2,0.28,211.06,bookstore_customers
10931,2024-04-08,YYC-DT,3,0.53,32.4,bookstore_customers
10932,2024-02-22,YYC-DT,6,0.3,217.83,bookstore_customers
10933,2019-04-06,YYC-SE,12,0.58,108.19,bookstore_customers
10934,2020-01-28,YYC-DT,6,0.24,123.83,bookstore_customers
10935,2022-11-09,YYC-NW,16,0.33,180.82,bookstore_customers
10936,2020-06-01,YYC-DT,9,0.32,106.55,bookstore_customers
10937,2023-10-02,YYC-SE,11,0.45,199.44,bookstore_customers
10938,2023-09-01,YYC-DT,5,0.33,120.8,bookstore_customers
10939,2020-06-20,YYC-SE,12,0.46,156.76,bookstore_customers
10940,2021-05-30,YYC-DT,13,0.1,220.84,bookstore_customers
10941,2023-05-08,YYC-DT,6,0.03,108.58,bookstore_customers
10942,2021-04-19,YYC-NW,5,0.22,334.94,bookstore_customers
10943,2024-08-03,YYC-DT,17,0.25,136.69,bookstore_customers
10944,2021-06-30,YYC-NW,9,0.21,114.44,bookstore_customers
10945,2024-11-02,YYC-DT,9,0.41,77.71,bookstore_customers
10946,2022-09-24,YYC-DT,6,0.24,290.8,bookstore_customers
10947,2022-11-17,YYC-DT,9,0.4,16.68,bookstore_customers
10948,2022-11-20,YYC-SE,7,0.1,262.86,bookstore_customers
10949,2024-12-23,YYC-DT,12,0.47,472.87,bookstore_customers
10950,2020-10-23,YYC-SE,5,0.22,86.13,bookstore_customers
10951,2019-10-30,YYC-DT,14,0.3,101.8,bookstore_customers
10952,2020-01-21,YYC-SE,13,0.12,31.64,bookstore_customers
10953,2019-07-15,YYC-NW,0,0.35,19.5,bookstore_customers
10954,2022-06-30,YYC-SE,9,0.56,112.18,bookstore_customers
10955,2021-11-20,YYC-DT,0,0.26,194.12,bookstore_customers
10956,2023-11-21,YYC-DT,3,0.3,157.71,bookstore_customers
10957,2024-02-17,YYC-NW,3,0.37,226.6,bookstore_customers
10958,2020-11-01,YYC-DT,6,0.36,90.16,bookstore_customers
10959,2023-03-10,YYC-DT,7,0.19,109.12,bookstore_customers
10960,2021-12-04,YYC-DT,3,0.47,144.51,bookstore_customers
10961,2021-05-11,YYC-DT,16,0.22,205.42,bookstore_customers
10962,2024-12-27,YYC-DT,18,0.78,254.73,bookstore_customers
10963,2022-05-30,YYC-DT,10,0.25,158.62,bookstore_customers
10964,2024-06-02,YYC-DT,10,0.18,122.58,bookstore_customers
10965,2020-06-13,YYC-DT,13,0.35,219.7,bookstore_customers
10966,2022-09-28,YYC-DT,8,0.28,133.02,bookstore_customers
10967,2019-03-18,YYC-SE,5,0.12,84.09,bookstore_customers
10968,2020-05-18,YYC-DT,9,0.22,173.45,bookstore_customers
10969,2021-10-21,YYC-SE,1,0.11,128.29,bookstore_customers
10970,2021-02-27,YYC-DT,16,0.27,234.43,bookstore_customers
10971,2020-07-12,YYC-DT,8,0.08,255.24,bookstore_customers
10972,2024-12-18,YYC-SE,0,0.18,182.42,bookstore_customers
10973,2022-03-08,YYC-DT,7,0.46,283.26,bookstore_customers
10974,2021-02-25,YYC-NW,13,0.23,54.8,bookstore_customers
10975,2023-12-23,YYC-SE,4,0.21,76.83,bookstore_customers
10976,2021-03-27,YYC-DT,4,0.14,200.11,bookstore_customers
10977,2020-01-25,YYC-NW,8,0.29,153.13,bookstore_customers
10978,2023-01-06,YYC-NW,4,0.51,130.17,bookstore_customers
10979,2023-01-27,YYC-NW,14,0.21,149.34,bookstore_customers
10980,2022-12-08,YYC-DT,8,0.39,181.05,bookstore_customers
10981,2023-06-29,YYC-DT,3,0.19,165.77,bookstore_customers
10982,2022-08-03,YYC-SE,8,0.31,55.77,bookstore_customers
10983,2023-10-05,YYC-DT,8,0.44,355.19,bookstore_customers
10984,2021-07-29,YYC-NW,11,0.43,176.56,bookstore_customers
10985,2019-08-10,YYC-SE,6,0.3,108.02,bookstore_customers
10986,2020-08-29,YYC-DT,8,0.17,172.16,bookstore_customers
10987,2024-01-01,YYC-SE,18,0.12,20.99,bookstore_customers
10988,2019-07-07,YYC-DT,0,0.0,193.09,bookstore_customers
10989,2023-08-26,YYC-NW,2,0.33,36.53,bookstore_customers
10990,2021-12-19,YYC-DT,7,0.55,40.85,bookstore_customers
10991,2022-03-28,YYC-DT,2,0.68,98.75,bookstore_customers
10992,2020-01-31,YYC-DT,9,0.24,269.37,bookstore_customers
10993,2022-08-12,YYC-NW,8,0.24,89.8,bookstore_customers
10994,2020-04-16,YYC-SE,12,0.64,211.79,bookstore_customers
10995,2020-06-25,YYC-NW,24,0.34,91.71,bookstore_customers
10996,2022-02-21,YYC-SE,1,0.39,414.59,bookstore_customers
10997,2022-02-01,YYC-NW,8,0.25,184.93,bookstore_customers
10998,2023-12-01,YYC-NW,6,0.17,221.27,bookstore_customers
10999,2023-10-18,YYC-SE,15,0.2,228.53,bookstore_customers
11000,2020-05-20,YYC-NW,8,0.16,116.41,bookstore_customers
11001,2023-06-24,YYC-DT,11,0.3,193.99,bookstore_customers
11002,2020-09-01,YYC-SE,0,0.52,115.4,bookstore_customers
11003,2024-10-10,YYC-DT,6,0.08,192.09,bookstore_customers
11004,2022-09-03,YYC-SE,12,0.48,108.03,bookstore_customers
11005,2023-03-20,YYC-DT,8,0.04,28.44,bookstore_customers
11006,2022-12-19,YYC-NW,0,0.27,84.28,bookstore_customers
11007,2022-08-01,YYC-NW,1,0.22,79.37,bookstore_customers
11008,2020-10-29,YYC-NW,12,0.15,93.96,bookstore_customers
11009,2023-03-09,YYC-SE,7,0.07,110.48,bookstore_customers
11010,2019-07-19,YYC-DT,12,0.2,161.87,bookstore_customers
11011,2020-01-30,YYC-SE,7,0.37,108.48,bookstore_customers
11012,2021-12-07,YYC-NW,3,0.25,137.78,bookstore_customers
11013,2020-06-25,YYC-SE,14,0.43,125.96,bookstore_customers
11014,2019-10-30,YYC-DT,11,0.27,335.19,bookstore_customers
11015,2020-07-01,YYC-SE,0,0.24,92.86,bookstore_customers
11016,2019-02-01,YYC-NW,10,0.16,87.86,bookstore_customers
11017,2022-08-29,YYC-NW,0,0.52,53.48,bookstore_customers
11018,2023-08-09,YYC-SE,9,0.27,245.43,bookstore_customers
11019,2023-01-16,YYC-DT,8,0.51,117.68,bookstore_customers
11020,2023-11-17,YYC-NW,9,0.07,38.93,bookstore_customers
11021,2020-04-09,YYC-NW,18,0.66,304.84,bookstore_customers
11022,2019-07-26,YYC-DT,2,0.46,118.24,bookstore_customers
11023,2022-11-13,YYC-NW,12,0.26,43.57,bookstore_customers
11024,2024-08-04,YYC-SE,7,0.13,189.14,bookstore_customers
11025,2022-08-13,YYC-NW,12,0.36,308.68,bookstore_customers
11026,2024-12-02,YYC-DT,16,0.44,149.86,bookstore_customers
11027,2020-03-21,YYC-NW,2,0.24,445.2,bookstore_customers
11028,2022-07-23,YYC-DT,6,0.18,205.85,bookstore_customers
11029,2023-10-13,YYC-NW,16,0.08,147.1,bookstore_customers
11030,2023-05-17,YYC-DT,8,0.4,65.92,bookstore_customers
11031,2019-02-06,YYC-NW,2,0.61,66.11,bookstore_customers
11032,2022-05-15,YYC-NW,14,0.18,70.08,bookstore_customers
11033,2022-06-13,YYC-NW,2,0.13,100.84,bookstore_customers
11034,2022-01-18,YYC-DT,6,0.23,41.3,bookstore_customers
11035,2021-09-30,YYC-NW,0,0.48,113.59,bookstore_customers
11036,2024-02-21,YYC-NW,10,0.68,191.84,bookstore_customers
11037,2024-10-16,YYC-DT,2,0.23,206.73,bookstore_customers
11038,2019-12-04,YYC-DT,3,0.65,119.72,bookstore_customers
11039,2023-10-10,YYC-DT,13,0.21,260.18,bookstore_customers
11040,2024-05-18,YYC-SE,16,0.43,68.42,bookstore_customers
11041,2019-06-21,YYC-SE,5,0.19,88.75,bookstore_customers
11042,2023-01-02,YYC-SE,7,0.14,119.01,bookstore_customers
11043,2021-11-08,YYC-NW,4,0.14,112.63,bookstore_customers
11044,2020-09-13,YYC-DT,5,0.09,149.48,bookstore_customers
11045,2022-08-03,YYC-DT,7,0.38,167.67,bookstore_customers
11046,2022-10-26,YYC-NW,13,0.17,144.41,bookstore_customers
11047,2021-08-13,YYC-DT,0,0.34,388.62,bookstore_customers
11048,2024-11-20,YYC-DT,10,0.04,91.95,bookstore_customers
11049,2019-07-08,YYC-SE,12,0.22,164.64,bookstore_customers
11050,2022-07-31,YYC-DT,10,0.2,120.57,bookstore_customers
11051,2022-12-27,YYC-DT,5,0.38,191.21,bookstore_customers
11052,2024-07-26,YYC-SE,20,0.2,115.12,bookstore_customers
11053,2020-06-26,YYC-NW,7,0.3,31.43,bookstore_customers
11054,2023-06-21,YYC-DT,9,0.59,82.9,bookstore_customers
11055,2022-07-26,YYC-DT,0,0.23,155.68,bookstore_customers
11056,2024-05-06,YYC-DT,17,0.18,91.88,bookstore_customers
11057,2023-11-03,YYC-SE,4,0.38,115.21,bookstore_customers
11058,2023-12-07,YYC-SE,12,0.5,85.06,bookstore_customers
11059,2024-06-14,YYC-DT,7,0.45,182.19,bookstore_customers
11060,2021-01-12,YYC-DT,9,0.22,300.26,bookstore_customers
11061,2024-10-05,YYC-NW,16,0.11,185.57,bookstore_customers
11062,2023-10-20,YYC-NW,12,0.09,159.98,bookstore_customers
11063,2024-03-03,YYC-DT,7,0.33,64.5,bookstore_customers
11064,2023-12-14,YYC-SE,8,0.49,89.26,bookstore_customers
11065,2021-12-23,YYC-DT,4,0.45,437.79,bookstore_customers
11066,2023-10-09,YYC-NW,6,0.48,53.49,bookstore_customers
11067,2020-07-26,YYC-DT,4,0.44,139.19,bookstore_customers
11068,2021-07-19,YYC-NW,12,0.48,196.57,bookstore_customers
11069,2024-05-21,YYC-DT,4,0.19,206.34,bookstore_customers
11070,2020-11-30,YYC-SE,1,0.23,291.96,bookstore_customers
11071,2022-02-14,YYC-SE,12,0.54,103.77,bookstore_customers
11072,2020-11-16,YYC-NW,8,0.21,132.96,bookstore_customers
11073,2019-10-13,YYC-SE,21,0.32,169.18,bookstore_customers
11074,2024-10-28,YYC-NW,6,0.41,155.63,bookstore_customers
11075,2023-06-27,YYC-NW,5,0.14,123.39,bookstore_customers
11076,2024-10-01,YYC-DT,8,0.36,297.21,bookstore_customers
11077,2020-05-29,YYC-DT,4,0.18,122.53,bookstore_customers
11078,2021-07-10,YYC-SE,6,0.16,166.4,bookstore_customers
11079,2024-05-02,YYC-NW,4,0.18,146.24,bookstore_customers
11080,2020-01-25,YYC-NW,18,0.12,38.69,bookstore_customers
11081,2024-02-22,YYC-DT,3,0.04,44.88,bookstore_customers
11082,2020-05-01,YYC-DT,8,0.58,164.14,bookstore_customers
11083,2024-02-06,YYC-NW,7,0.24,122.06,bookstore_customers
11084,2019-11-13,YYC-NW,0,0.07,143.68,bookstore_customers
11085,2022-09-22,YYC-DT,8,0.42,246.14,bookstore_customers
11086,2022-11-24,YYC-NW,7,0.2,120.38,bookstore_customers
11087,2021-04-20,YYC-DT,9,0.6,150.64,bookstore_customers
11088,2019-01-02,YYC-NW,10,0.28,79.38,bookstore_customers
11089,2019-01-12,YYC-NW,0,0.12,15.92,bookstore_customers
11090,2021-10-24,YYC-DT,8,0.37,388.27,bookstore_customers
11091,2020-04-25,YYC-DT,0,0.07,61.88,bookstore_customers
11092,2019-12-03,YYC-DT,13,0.13,44.53,bookstore_customers
11093,2023-05-22,YYC-DT,0,0.28,131.59,bookstore_customers
11094,2020-09-08,YYC-NW,7,0.33,189.15,bookstore_customers
11095,2022-01-03,YYC-SE,13,0.29,90.09,bookstore_customers
11096,2022-05-30,YYC-NW,9,0.11,74.23,bookstore_customers
11097,2023-12-26,YYC-SE,9,0.21,114.58,bookstore_customers
11098,2020-09-26,YYC-NW,6,0.25,89.26,bookstore_customers
11099,2022-12-28,YYC-NW,9,0.22,111.96,bookstore_customers
11100,2024-01-07,YYC-DT,9,0.31,183.33,bookstore_customers
11101,2022-11-03,YYC-NW,7,0.13,101.92,bookstore_customers
11102,2023-02-16,YYC-DT,4,0.4,139.9,bookstore_customers
11103,2023-11-02,YYC-NW,5,0.24,115.7,bookstore_customers
11104,2019-12-13,YYC-NW,3,0.23,218.15,bookstore_customers
11105,2019-09-18,YYC-NW,8,0.39,142.33,bookstore_customers
11106,2020-09-23,YYC-DT,1,0.07,116.27,bookstore_customers
11107,2019-03-21,YYC-NW,0,0.1,86.92,bookstore_customers
11108,2019-12-05,YYC-DT,8,0.29,78.47,bookstore_customers
11109,2020-08-03,YYC-DT,11,0.18,27.34,bookstore_customers
11110,2024-03-16,YYC-NW,5,0.42,33.97,bookstore_customers
11111,2020-04-18,YYC-NW,2,0.64,349.75,bookstore_customers
11112,2021-12-13,YYC-SE,11,0.44,396.54,bookstore_customers
11113,2023-09-27,YYC-DT,3,0.56,168.93,bookstore_customers
11114,2022-11-17,YYC-NW,10,0.32,154.42,bookstore_customers
11115,2020-10-13,YYC-DT,11,0.16,199.65,bookstore_customers
11116,2021-12-17,YYC-DT,6,0.21,97.8,bookstore_customers
11117,2021-06-11,YYC-DT,0,0.47,101.73,bookstore_customers
11118,2023-10-22,YYC-NW,15,0.54,15.82,bookstore_customers
11119,2021-08-23,YYC-SE,0,0.18,160.67,bookstore_customers
11120,2023-10-10,YYC-NW,0,0.51,236.97,bookstore_customers
11121,2023-02-03,YYC-DT,10,0.18,156.38,bookstore_customers
11122,2019-12-10,YYC-NW,12,0.31,256.46,bookstore_customers
11123,2022-04-26,YYC-DT,8,0.07,14.73,bookstore_customers
11124,2022-04-24,YYC-NW,1,0.27,209.79,bookstore_customers
11125,2019-08-15,YYC-SE,11,0.2,214.16,bookstore_customers
11126,2023-03-27,YYC-DT,0,0.28,156.6,bookstore_customers
11127,2021-04-02,YYC-NW,9,0.59,355.22,bookstore_customers
11128,2022-12-20,YYC-SE,14,0.32,41.02,bookstore_customers
11129,2024-11-21,YYC-NW,5,0.32,50.62,bookstore_customers
11130,2022-07-22,YYC-NW,11,0.28,62.32,bookstore_customers
11131,2020-05-28,YYC-NW,7,0.34,168.61,bookstore_customers
11132,2024-01-23,YYC-NW,7,0.21,112.46,bookstore_customers
11133,2023-07-07,YYC-DT,12,0.15,175.02,bookstore_customers
11134,2023-06-17,YYC-DT,15,0.11,141.52,bookstore_customers
11135,2022-12-07,YYC-NW,10,0.02,114.52,bookstore_customers
11136,2022-11-01,YYC-NW,10,0.15,141.98,bookstore_customers
11137,2022-07-03,YYC-NW,10,0.16,38.03,bookstore_customers
11138,2024-08-10,YYC-SE,5,0.18,33.31,bookstore_customers
11139,2020-10-31,YYC-DT,13,0.2,56.13,bookstore_customers
11140,2023-05-13,YYC-DT,17,0.29,234.65,bookstore_customers
11141,2023-04-16,YYC-SE,1,0.4,245.3,bookstore_customers
11142,2021-10-02,YYC-DT,13,0.32,125.57,bookstore_customers
11143,2024-07-05,YYC-DT,8,0.41,193.94,bookstore_customers
11144,2024-05-26,YYC-NW,0,0.52,53.72,bookstore_customers
11145,2024-09-14,YYC-SE,9,0.45,188.36,bookstore_customers
11146,2021-05-08,YYC-DT,11,0.03,126.0,bookstore_customers
11147,2019-11-06,YYC-DT,3,0.28,177.53,bookstore_customers
11148,2022-03-19,YYC-NW,11,0.28,213.55,bookstore_customers
11149,2023-12-08,YYC-NW,8,0.32,46.8,bookstore_customers
11150,2024-06-14,YYC-NW,6,0.4,78.52,bookstore_customers
11151,2023-05-01,YYC-DT,2,0.1,157.8,bookstore_customers
11152,2024-03-13,YYC-DT,9,0.38,115.02,bookstore_customers
11153,2019-06-29,YYC-NW,0,0.33,151.84,bookstore_customers
11154,2024-09-16,YYC-DT,2,0.3,39.14,bookstore_customers
11155,2019-11-01,YYC-DT,7,0.29,74.85,bookstore_customers
11156,2020-03-20,YYC-SE,15,0.42,69.3,bookstore_customers
11157,2021-02-07,YYC-NW,8,0.64,36.93,bookstore_customers
11158,2019-08-14,YYC-DT,13,0.27,266.41,bookstore_customers
11159,2020-10-10,YYC-DT,10,0.21,511.76,bookstore_customers
11160,2019-05-06,YYC-DT,5,0.7,136.95,bookstore_customers
11161,2022-01-24,YYC-SE,5,0.48,339.91,bookstore_customers
11162,2022-07-09,YYC-DT,7,0.3,154.25,bookstore_customers
11163,2024-03-20,YYC-NW,11,0.41,71.68,bookstore_customers
11164,2021-12-06,YYC-SE,6,0.26,112.11,bookstore_customers
11165,2022-12-10,YYC-DT,10,0.28,195.94,bookstore_customers
11166,2024-01-25,YYC-SE,8,0.21,43.3,bookstore_customers
11167,2022-01-30,YYC-SE,3,0.12,62.19,bookstore_customers
11168,2020-06-11,YYC-SE,5,0.56,35.44,bookstore_customers
11169,2021-06-03,YYC-DT,6,0.61,205.43,bookstore_customers
11170,2022-11-18,YYC-SE,1,0.16,78.25,bookstore_customers
11171,2020-12-26,YYC-NW,12,0.33,89.24,bookstore_customers
11172,2024-08-21,YYC-DT,10,0.09,58.51,bookstore_customers
11173,2023-05-16,YYC-NW,9,0.07,66.26,bookstore_customers
11174,2022-11-30,YYC-DT,17,0.22,87.93,bookstore_customers
11175,2022-03-16,YYC-DT,9,0.43,215.09,bookstore_customers
11176,2023-10-03,YYC-NW,10,0.24,94.4,bookstore_customers
11177,2020-08-19,YYC-SE,0,0.22,58.46,bookstore_customers
11178,2023-11-16,YYC-DT,5,0.31,35.46,bookstore_customers
11179,2022-11-04,YYC-DT,7,0.47,51.1,bookstore_customers
11180,2020-02-11,YYC-SE,13,0.39,111.13,bookstore_customers
11181,2019-09-07,YYC-NW,10,0.02,176.67,bookstore_customers
11182,2023-11-15,YYC-DT,5,0.41,197.65,bookstore_customers
11183,2019-12-03,YYC-DT,8,0.19,108.59,bookstore_customers
11184,2023-03-23,YYC-DT,18,0.41,265.54,bookstore_customers
11185,2022-12-05,YYC-NW,8,0.24,209.22,bookstore_customers
11186,2019-06-23,YYC-NW,8,0.24,198.42,bookstore_customers
11187,2019-05-04,YYC-DT,5,0.2,241.42,bookstore_customers
11188,2019-09-29,YYC-DT,6,0.26,136.19,bookstore_customers
11189,2019-10-15,YYC-NW,0,0.31,143.91,bookstore_customers
11190,2020-11-26,YYC-DT,14,0.2,240.89,bookstore_customers
11191,2023-02-06,YYC-NW,7,0.31,146.28,bookstore_customers
11192,2023-06-13,YYC-DT,2,0.06,111.02,bookstore_customers
11193,2022-12-29,YYC-DT,16,0.38,215.12,bookstore_customers
11194,2023-06-17,YYC-DT,4,0.6,347.8,bookstore_customers
11195,2021-05-06,YYC-DT,0,0.5,200.19,bookstore_customers
11196,2022-05-27,YYC-SE,4,0.09,98.38,bookstore_customers
11197,2021-09-10,YYC-DT,0,0.2,78.14,bookstore_customers
11198,2022-03-25,YYC-DT,14,0.07,108.64,bookstore_customers
11199,2019-12-16,YYC-NW,14,0.74,41.73,bookstore_customers
11200,2019-10-21,YYC-SE,4,0.56,155.28,bookstore_customers
11201,2023-08-23,YYC-DT,7,0.12,329.39,bookstore_customers
11202,2019-11-22,YYC-DT,3,0.17,228.94,bookstore_customers
11203,2020-11-18,YYC-NW,10,0.4,48.1,bookstore_customers
11204,2020-12-02,YYC-SE,2,0.22,141.6,bookstore_customers
11205,2022-11-04,YYC-DT,0,0.11,27.27,bookstore_customers
11206,2020-11-07,YYC-NW,0,0.09,89.21,bookstore_customers
11207,2024-05-12,YYC-DT,11,0.28,232.73,bookstore_customers
