date,year,month,store_id,channel,transactions,revenue,gst_collected,net_revenue,dataset
2023-06-07,2023,6,YYC-NW,ONLINE,9,327.89,16.39,311.5,bookstore_sales
2023-06-07,2023,6,YYC-SE,IN_STORE,55,1414.0,70.7,1343.3,bookstore_sales
2023-06-07,2023,6,YYC-SE,ONLINE,9,342.47,17.12,325.35,bookstore_sales
2023-06-08,2023,6,YYC-DT,IN_STORE,81,2536.9,126.85,2410.05,bookstore_sales
2023-06-08,2023,6,YYC-DT,ONLINE,17,556.64,27.83,528.81,bookstore_sales
2023-06-08,2023,6,YYC-NW,IN_STORE,56,1844.69,92.23,1752.46,bookstore_sales
2023-06-08,2023,6,YYC-NW,ONLINE,9,393.01,19.65,373.36,bookstore_sales
2023-06-08,2023,6,YYC-SE,IN_STORE,49,1593.66,79.68,1513.98,bookstore_sales
2023-06-08,2023,6,YYC-SE,ONLINE,9,335.88,16.79,319.09,bookstore_sales
2023-06-09,2023,6,YYC-DT,IN_STORE,62,2563.2,128.16,2435.04,bookstore_sales
2023-06-09,2023,6,YYC-DT,ONLINE,16,532.92,26.65,506.27,bookstore_sales
2023-06-09,2023,6,YYC-NW,IN_STORE,67,1690.81,84.54,1606.27,bookstore_sales
2023-06-09,2023,6,YYC-NW,ONLINE,12,340.49,17.02,323.47,bookstore_sales
2023-06-09,2023,6,YYC-SE,IN_STORE,45,1444.26,72.21,1372.05,bookstore_sales
2023-06-09,2023,6,YYC-SE,ONLINE,12,284.03,14.2,269.83,bookstore_sales
2023-06-10,2023,6,YYC-DT,IN_STORE,68,2497.61,124.88,2372.73,bookstore_sales
2023-06-10,2023,6,YYC-DT,ONLINE,17,519.29,25.96,493.33,bookstore_sales
2023-06-10,2023,6,YYC-NW,IN_STORE,48,1735.13,86.76,1648.37,bookstore_sales
2023-06-10,2023,6,YYC-NW,ONLINE,13,332.95,16.65,316.3,bookstore_sales
2023-06-10,2023,6,YYC-SE,IN_STORE,41,1589.17,79.46,1509.71,bookstore_sales
2023-06-10,2023,6,YYC-SE,ONLINE,8,314.96,15.75,299.21,bookstore_sales
2023-06-11,2023,6,YYC-DT,IN_STORE,76,2717.5,135.88,2581.62,bookstore_sales
2023-06-11,2023,6,YYC-DT,ONLINE,24,583.19,29.16,554.03,bookstore_sales
2023-06-11,2023,6,YYC-NW,IN_STORE,51,2049.74,102.49,1947.25,bookstore_sales
2023-06-11,2023,6,YYC-NW,ONLINE,12,461.9,23.1,438.8,bookstore_sales
2023-06-11,2023,6,YYC-SE,IN_STORE,58,1715.14,85.76,1629.38,bookstore_sales
2023-06-11,2023,6,YYC-SE,ONLINE,10,330.52,16.53,313.99,bookstore_sales
2023-06-12,2023,6,YYC-DT,IN_STORE,72,2419.33,120.97,2298.36,bookstore_sales
2023-06-12,2023,6,YYC-DT,ONLINE,12,464.71,23.24,441.47,bookstore_sales
2023-06-12,2023,6,YYC-NW,IN_STORE,59,1712.12,85.61,1626.51,bookstore_sales
2023-06-12,2023,6,YYC-NW,ONLINE,12,372.79,18.64,354.15,bookstore_sales
2023-06-12,2023,6,YYC-SE,IN_STORE,35,1444.62,72.23,1372.39,bookstore_sales
2023-06-12,2023,6,YYC-SE,ONLINE,8,293.71,14.69,279.02,bookstore_sales
2023-06-13,2023,6,YYC-DT,IN_STORE,67,2618.75,130.94,2487.81,bookstore_sales
2023-06-13,2023,6,YYC-DT,ONLINE,16,557.09,27.85,529.24,bookstore_sales
2023-06-13,2023,6,YYC-NW,IN_STORE,58,1870.98,93.55,1777.43,bookstore_sales
2023-06-13,2023,6,YYC-NW,ONLINE,10,406.67,20.33,386.34,bookstore_sales
2023-06-13,2023,6,YYC-SE,IN_STORE,47,1703.87,85.19,1618.68,bookstore_sales
2023-06-13,2023,6,YYC-SE,ONLINE,12,317.84,15.89,301.95,bookstore_sales
2023-06-14,2023,6,YYC-DT,IN_STORE,89,2560.18,128.01,2432.17,bookstore_sales
2023-06-14,2023,6,YYC-DT,ONLINE,15,545.54,27.28,518.26,bookstore_sales
2023-06-14,2023,6,YYC-NW,IN_STORE,74,1830.44,91.52,1738.92,bookstore_sales
2023-06-14,2023,6,YYC-NW,ONLINE,11,456.85,22.84,434.01,bookstore_sales
2023-06-14,2023,6,YYC-SE,IN_STORE,49,1470.87,73.54,1397.33,bookstore_sales
2023-06-14,2023,6,YYC-SE,ONLINE,11,326.03,16.3,309.73,bookstore_sales
2023-06-15,2023,6,YYC-DT,IN_STORE,66,2334.85,116.74,2218.11,bookstore_sales
2023-06-15,2023,6,YYC-DT,ONLINE,17,469.75,23.49,446.26,bookstore_sales
2023-06-15,2023,6,YYC-NW,IN_STORE,47,1746.0,87.3,1658.7,bookstore_sales
2023-06-15,2023,6,YYC-NW,ONLINE,9,378.16,18.91,359.25,bookstore_sales
2023-06-15,2023,6,YYC-SE,IN_STORE,57,1514.61,75.73,1438.88,bookstore_sales
2023-06-15,2023,6,YYC-SE,ONLINE,7,272.64,13.63,259.01,bookstore_sales
2023-06-16,2023,6,YYC-DT,IN_STORE,95,2618.98,130.95,2488.03,bookstore_sales
2023-06-16,2023,6,YYC-DT,ONLINE,22,522.72,26.14,496.58,bookstore_sales
2023-06-16,2023,6,YYC-NW,IN_STORE,45,1840.89,92.04,1748.85,bookstore_sales
2023-06-16,2023,6,YYC-NW,ONLINE,16,394.87,19.74,375.13,bookstore_sales
2023-06-16,2023,6,YYC-SE,IN_STORE,44,1444.55,72.23,1372.32,bookstore_sales
2023-06-16,2023,6,YYC-SE,ONLINE,12,266.68,13.33,253.35,bookstore_sales
2023-06-17,2023,6,YYC-DT,IN_STORE,73,2741.55,137.08,2604.47,bookstore_sales
2023-06-17,2023,6,YYC-DT,ONLINE,19,565.91,28.3,537.61,bookstore_sales
2023-06-17,2023,6,YYC-NW,IN_STORE,52,1834.82,91.74,1743.08,bookstore_sales
2023-06-17,2023,6,YYC-NW,ONLINE,16,377.25,18.86,358.39,bookstore_sales
2023-06-17,2023,6,YYC-SE,IN_STORE,49,1677.81,83.89,1593.92,bookstore_sales
2023-06-17,2023,6,YYC-SE,ONLINE,11,331.67,16.58,315.09,bookstore_sales
2023-06-18,2023,6,YYC-DT,IN_STORE,73,2866.22,143.31,2722.91,bookstore_sales
2023-06-18,2023,6,YYC-DT,ONLINE,17,582.57,29.13,553.44,bookstore_sales
2023-06-18,2023,6,YYC-NW,IN_STORE,51,1977.23,98.86,1878.37,bookstore_sales
2023-06-18,2023,6,YYC-NW,ONLINE,12,432.19,21.61,410.58,bookstore_sales
2023-06-18,2023,6,YYC-SE,IN_STORE,45,1728.8,86.44,1642.36,bookstore_sales
2023-06-18,2023,6,YYC-SE,ONLINE,8,299.08,14.95,284.13,bookstore_sales
2023-06-19,2023,6,YYC-DT,IN_STORE,60,2483.98,124.2,2359.78,bookstore_sales
2023-06-19,2023,6,YYC-DT,ONLINE,21,523.18,26.16,497.02,bookstore_sales
2023-06-19,2023,6,YYC-NW,IN_STORE,62,1761.03,88.05,1672.98,bookstore_sales
2023-06-19,2023,6,YYC-NW,ONLINE,12,339.33,16.97,322.36,bookstore_sales
2023-06-19,2023,6,YYC-SE,IN_STORE,54,1509.33,75.47,1433.86,bookstore_sales
2023-06-19,2023,6,YYC-SE,ONLINE,11,306.74,15.34,291.4,bookstore_sales
2023-06-20,2023,6,YYC-DT,IN_STORE,62,2388.93,119.45,2269.48,bookstore_sales
2023-06-20,2023,6,YYC-DT,ONLINE,14,462.46,23.12,439.34,bookstore_sales
2023-06-20,2023,6,YYC-NW,IN_STORE,46,1688.61,84.43,1604.18,bookstore_sales
2023-06-20,2023,6,YYC-NW,ONLINE,12,384.01,19.2,364.81,bookstore_sales
2023-06-20,2023,6,YYC-SE,IN_STORE,43,1360.69,68.03,1292.66,bookstore_sales
2023-06-20,2023,6,YYC-SE,ONLINE,9,300.96,15.05,285.91,bookstore_sales
2023-06-21,2023,6,YYC-DT,IN_STORE,88,2472.07,123.6,2348.47,bookstore_sales
2023-06-21,2023,6,YYC-DT,ONLINE,12,457.67,22.88,434.79,bookstore_sales
2023-06-21,2023,6,YYC-NW,IN_STORE,70,1691.2,84.56,1606.64,bookstore_sales
2023-06-21,2023,6,YYC-NW,ONLINE,14,403.5,20.18,383.32,bookstore_sales
2023-06-21,2023,6,YYC-SE,IN_STORE,35,1454.4,72.72,1381.68,bookstore_sales
2023-06-21,2023,6,YYC-SE,ONLINE,9,287.22,14.36,272.86,bookstore_sales
2023-06-22,2023,6,YYC-DT,IN_STORE,78,2586.26,129.31,2456.95,bookstore_sales
2023-06-22,2023,6,YYC-DT,ONLINE,18,523.31,26.17,497.14,bookstore_sales
2023-06-22,2023,6,YYC-NW,IN_STORE,51,1805.51,90.28,1715.23,bookstore_sales
2023-06-22,2023,6,YYC-NW,ONLINE,13,406.52,20.33,386.19,bookstore_sales
2023-06-22,2023,6,YYC-SE,IN_STORE,54,1522.5,76.12,1446.38,bookstore_sales
2023-06-22,2023,6,YYC-SE,ONLINE,8,291.56,14.58,276.98,bookstore_sales
2023-06-23,2023,6,YYC-DT,IN_STORE,77,2440.64,122.03,2318.61,bookstore_sales
2023-06-23,2023,6,YYC-DT,ONLINE,12,513.94,25.7,488.24,bookstore_sales
2023-06-23,2023,6,YYC-NW,IN_STORE,53,1628.9,81.45,1547.45,bookstore_sales
2023-06-23,2023,6,YYC-NW,ONLINE,9,316.04,15.8,300.24,bookstore_sales
2023-06-23,2023,6,YYC-SE,IN_STORE,35,1411.34,70.57,1340.77,bookstore_sales
2023-06-23,2023,6,YYC-SE,ONLINE,7,284.55,14.23,270.32,bookstore_sales
2023-06-24,2023,6,YYC-DT,IN_STORE,80,2670.44,133.52,2536.92,bookstore_sales
2023-06-24,2023,6,YYC-DT,ONLINE,18,548.06,27.4,520.66,bookstore_sales
2023-06-24,2023,6,YYC-NW,IN_STORE,75,1804.55,90.23,1714.32,bookstore_sales
2023-06-24,2023,6,YYC-NW,ONLINE,11,339.58,16.98,322.6,bookstore_sales
2023-06-24,2023,6,YYC-SE,IN_STORE,48,1628.4,81.42,1546.98,bookstore_sales
2023-06-24,2023,6,YYC-SE,ONLINE,10,295.13,14.76,280.37,bookstore_sales
2023-06-25,2023,6,YYC-DT,IN_STORE,65,2518.74,125.94,2392.8,bookstore_sales
2023-06-25,2023,6,YYC-DT,ONLINE,15,543.77,27.19,516.58,bookstore_sales
2023-06-25,2023,6,YYC-NW,IN_STORE,44,1774.4,88.72,1685.68,bookstore_sales
2023-06-25,2023,6,YYC-NW,ONLINE,12,381.99,19.1,362.89,bookstore_sales
2023-06-25,2023,6,YYC-SE,IN_STORE,59,1511.64,75.58,1436.06,bookstore_sales
2023-06-25,2023,6,YYC-SE,ONLINE,8,313.66,15.68,297.98,bookstore_sales
2023-06-26,2023,6,YYC-DT,IN_STORE,79,2398.12,119.91,2278.21,bookstore_sales
2023-06-26,2023,6,YYC-DT,ONLINE,22,519.94,26.0,493.94,bookstore_sales
2023-06-26,2023,6,YYC-NW,IN_STORE,70,1843.65,92.18,1751.47,bookstore_sales
2023-06-26,2023,6,YYC-NW,ONLINE,9,362.14,18.11,344.03,bookstore_sales
2023-06-26,2023,6,YYC-SE,IN_STORE,42,1479.27,73.96,1405.31,bookstore_sales
2023-06-26,2023,6,YYC-SE,ONLINE,8,291.95,14.6,277.35,bookstore_sales
2023-06-27,2023,6,YYC-DT,IN_STORE,69,2605.94,130.3,2475.64,bookstore_sales
2023-06-27,2023,6,YYC-DT,ONLINE,22,581.43,29.07,552.36,bookstore_sales
2023-06-27,2023,6,YYC-NW,IN_STORE,56,1849.76,92.49,1757.27,bookstore_sales
2023-06-27,2023,6,YYC-NW,ONLINE,10,358.12,17.91,340.21,bookstore_sales
2023-06-27,2023,6,YYC-SE,IN_STORE,66,1720.52,86.03,1634.49,bookstore_sales
2023-06-27,2023,6,YYC-SE,ONLINE,8,331.59,16.58,315.01,bookstore_sales
2023-06-28,2023,6,YYC-DT,IN_STORE,67,2188.62,109.43,2079.19,bookstore_sales
2023-06-28,2023,6,YYC-DT,ONLINE,17,486.25,24.31,461.94,bookstore_sales
2023-06-28,2023,6,YYC-NW,IN_STORE,55,1613.41,80.67,1532.74,bookstore_sales
2023-06-28,2023,6,YYC-NW,ONLINE,10,331.98,16.6,315.38,bookstore_sales
2023-06-28,2023,6,YYC-SE,IN_STORE,43,1440.98,72.05,1368.93,bookstore_sales
2023-06-28,2023,6,YYC-SE,ONLINE,10,314.51,15.73,298.78,bookstore_sales
2023-06-29,2023,6,YYC-DT,IN_STORE,88,2497.01,124.85,2372.16,bookstore_sales
2023-06-29,2023,6,YYC-DT,ONLINE,21,492.93,24.65,468.28,bookstore_sales
2023-06-29,2023,6,YYC-NW,IN_STORE,55,1886.65,94.33,1792.32,bookstore_sales
2023-06-29,2023,6,YYC-NW,ONLINE,15,349.29,17.46,331.83,bookstore_sales
2023-06-29,2023,6,YYC-SE,IN_STORE,56,1468.89,73.44,1395.45,bookstore_sales
2023-06-29,2023,6,YYC-SE,ONLINE,8,340.46,17.02,323.44,bookstore_sales
2023-06-30,2023,6,YYC-DT,IN_STORE,80,2577.65,128.88,2448.77,bookstore_sales
2023-06-30,2023,6,YYC-DT,ONLINE,17,569.12,28.46,540.66,bookstore_sales
2023-06-30,2023,6,YYC-NW,IN_STORE,56,1818.97,90.95,1728.02,bookstore_sales
2023-06-30,2023,6,YYC-NW,ONLINE,10,374.85,18.74,356.11,bookstore_sales
2023-06-30,2023,6,YYC-SE,IN_STORE,39,1525.53,76.28,1449.25,bookstore_sales
2023-06-30,2023,6,YYC-SE,ONLINE,12,333.56,16.68,316.88,bookstore_sales
2023-07-01,2023,7,YYC-DT,IN_STORE,107,2632.6,131.63,2500.97,bookstore_sales
2023-07-01,2023,7,YYC-DT,ONLINE,15,597.39,29.87,567.52,bookstore_sales
2023-07-01,2023,7,YYC-NW,IN_STORE,56,1859.49,92.97,1766.52,bookstore_sales
2023-07-01,2023,7,YYC-NW,ONLINE,11,409.23,20.46,388.77,bookstore_sales
2023-07-01,2023,7,YYC-SE,IN_STORE,48,1596.41,79.82,1516.59,bookstore_sales
2023-07-01,2023,7,YYC-SE,ONLINE,13,339.29,16.96,322.33,bookstore_sales
2023-07-02,2023,7,YYC-DT,IN_STORE,70,2699.72,134.99,2564.73,bookstore_sales
2023-07-02,2023,7,YYC-DT,ONLINE,23,575.8,28.79,547.01,bookstore_sales
2023-07-02,2023,7,YYC-NW,IN_STORE,67,1896.2,94.81,1801.39,bookstore_sales
2023-07-02,2023,7,YYC-NW,ONLINE,14,355.66,17.78,337.88,bookstore_sales
2023-07-02,2023,7,YYC-SE,IN_STORE,63,1597.25,79.86,1517.39,bookstore_sales
2023-07-02,2023,7,YYC-SE,ONLINE,12,306.0,15.3,290.7,bookstore_sales
2023-07-03,2023,7,YYC-DT,IN_STORE,65,2127.47,106.37,2021.1,bookstore_sales
2023-07-03,2023,7,YYC-DT,ONLINE,20,501.78,25.09,476.69,bookstore_sales
2023-07-03,2023,7,YYC-NW,IN_STORE,57,1606.77,80.34,1526.43,bookstore_sales
2023-07-03,2023,7,YYC-NW,ONLINE,10,364.41,18.22,346.19,bookstore_sales
2023-07-03,2023,7,YYC-SE,IN_STORE,57,1429.0,71.45,1357.55,bookstore_sales
2023-07-03,2023,7,YYC-SE,ONLINE,11,274.14,13.71,260.43,bookstore_sales
2023-07-04,2023,7,YYC-DT,IN_STORE,68,2464.43,123.22,2341.21,bookstore_sales
2023-07-04,2023,7,YYC-DT,ONLINE,21,526.94,26.35,500.59,bookstore_sales
2023-07-04,2023,7,YYC-NW,IN_STORE,48,1799.53,89.98,1709.55,bookstore_sales
2023-07-04,2023,7,YYC-NW,ONLINE,13,410.06,20.5,389.56,bookstore_sales
2023-07-04,2023,7,YYC-SE,IN_STORE,51,1470.9,73.54,1397.36,bookstore_sales
2023-07-04,2023,7,YYC-SE,ONLINE,10,280.23,14.01,266.22,bookstore_sales
2023-07-05,2023,7,YYC-DT,IN_STORE,77,2443.74,122.19,2321.55,bookstore_sales
2023-07-05,2023,7,YYC-DT,ONLINE,18,516.55,25.83,490.72,bookstore_sales
2023-07-05,2023,7,YYC-NW,IN_STORE,50,1655.79,82.79,1573.0,bookstore_sales
2023-07-05,2023,7,YYC-NW,ONLINE,10,380.8,19.04,361.76,bookstore_sales
2023-07-05,2023,7,YYC-SE,IN_STORE,35,1409.89,70.49,1339.4,bookstore_sales
2023-07-05,2023,7,YYC-SE,ONLINE,9,282.35,14.12,268.23,bookstore_sales
2023-07-06,2023,7,YYC-DT,IN_STORE,82,2478.86,123.94,2354.92,bookstore_sales
2023-07-06,2023,7,YYC-DT,ONLINE,15,521.08,26.05,495.03,bookstore_sales
2023-07-06,2023,7,YYC-NW,IN_STORE,64,1852.03,92.6,1759.43,bookstore_sales
2023-07-06,2023,7,YYC-NW,ONLINE,13,345.94,17.3,328.64,bookstore_sales
2023-07-06,2023,7,YYC-SE,IN_STORE,39,1586.98,79.35,1507.63,bookstore_sales
2023-07-06,2023,7,YYC-SE,ONLINE,11,304.23,15.21,289.02,bookstore_sales
2023-07-07,2023,7,YYC-DT,IN_STORE,64,2516.75,125.84,2390.91,bookstore_sales
2023-07-07,2023,7,YYC-DT,ONLINE,15,509.25,25.46,483.79,bookstore_sales
2023-07-07,2023,7,YYC-NW,IN_STORE,54,1747.11,87.36,1659.75,bookstore_sales
2023-07-07,2023,7,YYC-NW,ONLINE,15,362.33,18.12,344.21,bookstore_sales
2023-07-07,2023,7,YYC-SE,IN_STORE,42,1530.42,76.52,1453.9,bookstore_sales
2023-07-07,2023,7,YYC-SE,ONLINE,8,289.37,14.47,274.9,bookstore_sales
2023-07-08,2023,7,YYC-DT,IN_STORE,112,2986.77,149.34,2837.43,bookstore_sales
2023-07-08,2023,7,YYC-DT,ONLINE,20,611.66,30.58,581.08,bookstore_sales
2023-07-08,2023,7,YYC-NW,IN_STORE,56,2094.38,104.72,1989.66,bookstore_sales
2023-07-08,2023,7,YYC-NW,ONLINE,14,518.9,25.94,492.96,bookstore_sales
2023-07-08,2023,7,YYC-SE,IN_STORE,67,1805.57,90.28,1715.29,bookstore_sales
2023-07-08,2023,7,YYC-SE,ONLINE,12,363.32,18.17,345.15,bookstore_sales
2023-07-09,2023,7,YYC-DT,IN_STORE,67,2730.86,136.54,2594.32,bookstore_sales
2023-07-09,2023,7,YYC-DT,ONLINE,17,602.52,30.13,572.39,bookstore_sales
2023-07-09,2023,7,YYC-NW,IN_STORE,68,1908.41,95.42,1812.99,bookstore_sales
2023-07-09,2023,7,YYC-NW,ONLINE,13,416.48,20.82,395.66,bookstore_sales
2023-07-09,2023,7,YYC-SE,IN_STORE,48,1596.66,79.83,1516.83,bookstore_sales
2023-07-09,2023,7,YYC-SE,ONLINE,11,312.67,15.63,297.04,bookstore_sales
2023-07-10,2023,7,YYC-DT,IN_STORE,91,2481.07,124.05,2357.02,bookstore_sales
2023-07-10,2023,7,YYC-DT,ONLINE,14,527.5,26.38,501.12,bookstore_sales
2023-07-10,2023,7,YYC-NW,IN_STORE,47,1703.38,85.17,1618.21,bookstore_sales
2023-07-10,2023,7,YYC-NW,ONLINE,9,333.08,16.65,316.43,bookstore_sales
2023-07-10,2023,7,YYC-SE,IN_STORE,59,1480.83,74.04,1406.79,bookstore_sales
2023-07-10,2023,7,YYC-SE,ONLINE,8,342.52,17.13,325.39,bookstore_sales
2023-07-11,2023,7,YYC-DT,IN_STORE,71,2420.68,121.03,2299.65,bookstore_sales
2023-07-11,2023,7,YYC-DT,ONLINE,13,497.6,24.88,472.72,bookstore_sales
2023-07-11,2023,7,YYC-NW,IN_STORE,55,1703.43,85.17,1618.26,bookstore_sales
2023-07-11,2023,7,YYC-NW,ONLINE,9,359.67,17.98,341.69,bookstore_sales
2023-07-11,2023,7,YYC-SE,IN_STORE,45,1459.34,72.97,1386.37,bookstore_sales
2023-07-11,2023,7,YYC-SE,ONLINE,9,280.17,14.01,266.16,bookstore_sales
2023-07-12,2023,7,YYC-DT,IN_STORE,85,2298.59,114.93,2183.66,bookstore_sales
2023-07-12,2023,7,YYC-DT,ONLINE,12,466.54,23.33,443.21,bookstore_sales
2023-07-12,2023,7,YYC-NW,IN_STORE,50,1768.02,88.4,1679.62,bookstore_sales
2023-07-12,2023,7,YYC-NW,ONLINE,9,351.69,17.58,334.11,bookstore_sales
2023-07-12,2023,7,YYC-SE,IN_STORE,44,1431.92,71.6,1360.32,bookstore_sales
2023-07-12,2023,7,YYC-SE,ONLINE,7,269.34,13.47,255.87,bookstore_sales
2023-07-13,2023,7,YYC-DT,IN_STORE,102,2443.42,122.17,2321.25,bookstore_sales
2023-07-13,2023,7,YYC-DT,ONLINE,15,556.87,27.84,529.03,bookstore_sales
2023-07-13,2023,7,YYC-NW,IN_STORE,67,1770.85,88.54,1682.31,bookstore_sales
2023-07-13,2023,7,YYC-NW,ONLINE,11,410.53,20.53,390.0,bookstore_sales
2023-07-13,2023,7,YYC-SE,IN_STORE,50,1427.82,71.39,1356.43,bookstore_sales
2023-07-13,2023,7,YYC-SE,ONLINE,10,332.76,16.64,316.12,bookstore_sales
2023-07-14,2023,7,YYC-DT,IN_STORE,57,2541.33,127.07,2414.26,bookstore_sales
2023-07-14,2023,7,YYC-DT,ONLINE,12,519.78,25.99,493.79,bookstore_sales
2023-07-14,2023,7,YYC-NW,IN_STORE,51,1649.23,82.46,1566.77,bookstore_sales
2023-07-14,2023,7,YYC-NW,ONLINE,14,352.11,17.61,334.5,bookstore_sales
2023-07-14,2023,7,YYC-SE,IN_STORE,35,1391.34,69.57,1321.77,bookstore_sales
2023-07-14,2023,7,YYC-SE,ONLINE,10,286.18,14.31,271.87,bookstore_sales
2023-07-15,2023,7,YYC-DT,IN_STORE,82,2675.7,133.78,2541.92,bookstore_sales
2023-07-15,2023,7,YYC-DT,ONLINE,20,584.66,29.23,555.43,bookstore_sales
2023-07-15,2023,7,YYC-NW,IN_STORE,73,1878.31,93.92,1784.39,bookstore_sales
2023-07-15,2023,7,YYC-NW,ONLINE,13,411.57,20.58,390.99,bookstore_sales
2023-07-15,2023,7,YYC-SE,IN_STORE,65,1622.03,81.1,1540.93,bookstore_sales
2023-07-15,2023,7,YYC-SE,ONLINE,10,333.42,16.67,316.75,bookstore_sales
2023-07-16,2023,7,YYC-DT,IN_STORE,89,2770.99,138.55,2632.44,bookstore_sales
2023-07-16,2023,7,YYC-DT,ONLINE,24,639.34,31.97,607.37,bookstore_sales
2023-07-16,2023,7,YYC-NW,IN_STORE,56,2122.37,106.12,2016.25,bookstore_sales
2023-07-16,2023,7,YYC-NW,ONLINE,12,408.63,20.43,388.2,bookstore_sales
2023-07-16,2023,7,YYC-SE,IN_STORE,65,1842.1,92.1,1750.0,bookstore_sales
2023-07-16,2023,7,YYC-SE,ONLINE,8,327.04,16.35,310.69,bookstore_sales
2023-07-17,2023,7,YYC-DT,IN_STORE,60,2199.37,109.97,2089.4,bookstore_sales
2023-07-17,2023,7,YYC-DT,ONLINE,16,412.95,20.65,392.3,bookstore_sales
2023-07-17,2023,7,YYC-NW,IN_STORE,39,1619.1,80.96,1538.14,bookstore_sales
2023-07-17,2023,7,YYC-NW,ONLINE,11,300.36,15.02,285.34,bookstore_sales
2023-07-17,2023,7,YYC-SE,IN_STORE,57,1429.04,71.45,1357.59,bookstore_sales
2023-07-17,2023,7,YYC-SE,ONLINE,7,279.33,13.97,265.36,bookstore_sales
2023-07-18,2023,7,YYC-DT,IN_STORE,96,2624.26,131.21,2493.05,bookstore_sales
2023-07-18,2023,7,YYC-DT,ONLINE,18,549.46,27.47,521.99,bookstore_sales
2023-07-18,2023,7,YYC-NW,IN_STORE,57,1764.52,88.23,1676.29,bookstore_sales
2023-07-18,2023,7,YYC-NW,ONLINE,14,439.31,21.97,417.34,bookstore_sales
2023-07-18,2023,7,YYC-SE,IN_STORE,64,1527.52,76.38,1451.14,bookstore_sales
2023-07-18,2023,7,YYC-SE,ONLINE,12,353.42,17.67,335.75,bookstore_sales
2023-07-19,2023,7,YYC-DT,IN_STORE,73,2608.18,130.41,2477.77,bookstore_sales
2023-07-19,2023,7,YYC-DT,ONLINE,18,601.94,30.1,571.84,bookstore_sales
2023-07-19,2023,7,YYC-NW,IN_STORE,49,1889.15,94.46,1794.69,bookstore_sales
2023-07-19,2023,7,YYC-NW,ONLINE,9,425.11,21.26,403.85,bookstore_sales
2023-07-19,2023,7,YYC-SE,IN_STORE,64,1496.95,74.85,1422.1,bookstore_sales
2023-07-19,2023,7,YYC-SE,ONLINE,9,300.72,15.04,285.68,bookstore_sales
2023-07-20,2023,7,YYC-DT,IN_STORE,61,2289.59,114.48,2175.11,bookstore_sales
2023-07-20,2023,7,YYC-DT,ONLINE,16,508.26,25.41,482.85,bookstore_sales
2023-07-20,2023,7,YYC-NW,IN_STORE,44,1757.83,87.89,1669.94,bookstore_sales
2023-07-20,2023,7,YYC-NW,ONLINE,13,383.27,19.16,364.11,bookstore_sales
2023-07-20,2023,7,YYC-SE,IN_STORE,40,1324.03,66.2,1257.83,bookstore_sales
2023-07-20,2023,7,YYC-SE,ONLINE,12,345.74,17.29,328.45,bookstore_sales
2023-07-21,2023,7,YYC-DT,IN_STORE,52,2121.88,106.09,2015.79,bookstore_sales
2023-07-21,2023,7,YYC-DT,ONLINE,15,458.8,22.94,435.86,bookstore_sales
2023-07-21,2023,7,YYC-NW,IN_STORE,38,1493.77,74.69,1419.08,bookstore_sales
2023-07-21,2023,7,YYC-NW,ONLINE,8,351.32,17.57,333.75,bookstore_sales
2023-07-21,2023,7,YYC-SE,IN_STORE,37,1157.99,57.9,1100.09,bookstore_sales
2023-07-21,2023,7,YYC-SE,ONLINE,10,278.97,13.95,265.02,bookstore_sales
2023-07-22,2023,7,YYC-DT,IN_STORE,104,2647.22,132.36,2514.86,bookstore_sales
2023-07-22,2023,7,YYC-DT,ONLINE,22,524.05,26.2,497.85,bookstore_sales
2023-07-22,2023,7,YYC-NW,IN_STORE,69,1854.46,92.72,1761.74,bookstore_sales
2023-07-22,2023,7,YYC-NW,ONLINE,15,378.88,18.94,359.94,bookstore_sales
2023-07-22,2023,7,YYC-SE,IN_STORE,46,1609.79,80.49,1529.3,bookstore_sales
2023-07-22,2023,7,YYC-SE,ONLINE,11,308.38,15.42,292.96,bookstore_sales
2023-07-23,2023,7,YYC-DT,IN_STORE,89,2870.26,143.51,2726.75,bookstore_sales
2023-07-23,2023,7,YYC-DT,ONLINE,25,627.58,31.38,596.2,bookstore_sales
2023-07-23,2023,7,YYC-NW,IN_STORE,52,2161.02,108.05,2052.97,bookstore_sales
2023-07-23,2023,7,YYC-NW,ONLINE,13,416.81,20.84,395.97,bookstore_sales
2023-07-23,2023,7,YYC-SE,IN_STORE,63,1713.38,85.67,1627.71,bookstore_sales
2023-07-23,2023,7,YYC-SE,ONLINE,10,323.37,16.17,307.2,bookstore_sales
2023-07-24,2023,7,YYC-DT,IN_STORE,74,2294.16,114.71,2179.45,bookstore_sales
2023-07-24,2023,7,YYC-DT,ONLINE,20,561.49,28.07,533.42,bookstore_sales
2023-07-24,2023,7,YYC-NW,IN_STORE,52,1720.37,86.02,1634.35,bookstore_sales
2023-07-24,2023,7,YYC-NW,ONLINE,14,372.78,18.64,354.14,bookstore_sales
2023-07-24,2023,7,YYC-SE,IN_STORE,42,1460.43,73.02,1387.41,bookstore_sales
2023-07-24,2023,7,YYC-SE,ONLINE,10,278.39,13.92,264.47,bookstore_sales
2023-07-25,2023,7,YYC-DT,IN_STORE,74,2351.51,117.58,2233.93,bookstore_sales
2023-07-25,2023,7,YYC-DT,ONLINE,14,492.75,24.64,468.11,bookstore_sales
